"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Alias","Assignee Real Name","Hardware","Keywords","Number of Comments","Opened","OS","Priority","Reporter","Reporter Real Name","Severity","Version","Target Milestone","Tags","URL"
39253,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","Rewrite proxy requests being handled by wrong proxy","2006-06-09 03:36:00",,"Apache HTTPD Bugs Mailing List","PC",,6,"2006-04-08 13:09:18","Linux","P2","bjorn","Bjorn Stabell","critical","2.5-HEAD","---",,
39258,"Apache httpd-2","Documentation","docs","RESOLVED","DUPLICATE","mod_proxy connection pool is not available actually","2006-04-11 15:14:52",,"HTTP Server Documentation List","Other",,4,"2006-04-10 03:08:53","other","P2","yneko","Mao Morimoto","normal","2.2.0","---",,"http://httpd.apache.org/docs/2.2/mod/mod_proxy.html"
39266,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","After enabling mod_cache via the mod_memory_cache storage engine MIME types revert to the DefaultType directive...","2006-06-01 13:15:06",,"Apache HTTPD Bugs Mailing List","Other",,14,"2006-04-11 02:33:14","Windows Server 2003","P3","jp","James Pfaff","normal","2.2.0","---",,"http://www.majornelson.com"
39267,"Apache httpd-2","mod_proxy_balancer","bugs","RESOLVED","DUPLICATE","mod_proxy_balancer does not work with connection keepalive","2006-04-22 08:27:27",,"Apache HTTPD Bugs Mailing List","All",,9,"2006-04-11 06:43:27","other","P2","yneko","Mao Morimoto","normal","2.5-HEAD","---",,
39274,"Apache httpd-2","mod_proxy","bugs","RESOLVED","DUPLICATE","Reverse Proxy Mangles multipart/form-data content in POST","2006-04-11 15:22:37",,"Apache HTTPD Bugs Mailing List","Other",,6,"2006-04-11 20:06:58","FreeBSD","P1","apache","Tim Wilde","critical","2.0.55","---",,
39275,"Apache httpd-2","mpm_worker","bugs","REOPENED","---","slow child_init causes MaxClients warning","2009-10-08 15:47:08",,"Apache HTTPD Bugs Mailing List","All","PatchAvailable",8,"2006-04-11 21:09:19","All","P2","chrisd","Chris Darroch","normal","2.5-HEAD","---",,
39282,"Apache httpd-2","Core","bugs","CLOSED","FIXED","read of unitialized memory","2006-04-22 08:35:56",,"Apache HTTPD Bugs Mailing List","Other",,7,"2006-04-12 14:40:26","other","P2","davi","Davi Arnaut","normal","2.2-HEAD","---",,
39283,"Apache httpd-2","Build","bugs","RESOLVED","INVALID","Make fails with ----with-mpm=worker enabled","2006-08-16 05:49:04",,"Apache HTTPD Bugs Mailing List","Other",,3,"2006-04-12 14:51:54","Linux","P1","andrew.lee","Andrew Lee","critical","2.2.0","---",,
39287,"Apache httpd-2","Core","bugs","NEW","---","Incorrect If-Modified-Since validation (due to synthetic mtime?)","2015-03-10 03:21:43",,"Apache HTTPD Bugs Mailing List","All","PatchAvailable",5,"2006-04-12 19:06:03","FreeBSD","P2","mnot","Mark Nottingham","normal","2.5-HEAD","---",,"http://www.mnot.net/cgi-bin/apache-ims.cgi"
39288,"Apache httpd-2","All","bugs","RESOLVED","WONTFIX","file corruption when using mpm-worker","2008-12-26 12:15:46",,"Apache HTTPD Bugs Mailing List","PC",,3,"2006-04-12 20:19:26","Linux","P2","jodok.batlogg","Jodok Batlogg","normal","2.0.55","---",,
39299,"Apache httpd-2","mod_dav","bugs","NEW","---","Internal Server Error (500) on COPY","2012-04-18 07:05:42",,"Apache HTTPD Bugs Mailing List","Other","FixedInTrunk, PatchAvailable",13,"2006-04-13 13:55:13","Linux","P2","julian.reschke","Julian Reschke","normal","2.0.55","---",,"http://www.webdav.org/neon/litmus/"
39304,"Apache httpd-2","mod_proxy_balancer","bugs","CLOSED","FIXED","Sticky session nto working when sharing balancers accross vhosts","2006-04-14 07:11:47",,"Apache HTTPD Bugs Mailing List","All",,5,"2006-04-13 15:56:10","Linux","P2","francois.jeanmougin","Fran","normal","2.2.0","---",,
39305,"Apache httpd-1.3","Other","bugs","RESOLVED","INVALID","PHP Causes Apache Fatal Exception Error","2006-09-19 12:47:45",,"Apache HTTPD Bugs Mailing List","PC",,2,"2006-04-13 18:42:25","Windows XP","P2","apache","Simon Orr","critical","1.3.34","---",,
39306,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Documentation for ScriptInterpreterSource is not specific enough","2007-07-26 14:53:17",,"HTTP Server Documentation List","PC",,2,"2006-04-13 19:02:35","Windows Server 2003","P3","brett-hunsaker",,"normal","2.2-HEAD","---",,"http://httpd.apache.org/docs/2.2/mod/core.html#scriptinterpretersource"
39311,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","Apache Crashes On several Graceful Restart requests coinciding in time with lot's of HTTP-requests","2012-02-26 16:39:45",,"Apache HTTPD Bugs Mailing List","All","FixedInTrunk, PatchAvailable",10,"2006-04-14 10:20:53","All","P2","ovchinnikov","Igor Ovchinnikov","critical","2.2-HEAD","---",,
39313,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","FIXED","RewriteOption Inherit adds global rules AFTER local rules. You may want the other odrer.","2012-02-26 16:40:05",,"Apache HTTPD Bugs Mailing List","All","FixedInTrunk, PatchAvailable",10,"2006-04-14 12:44:50","All","P2","jerome.grandjanny","J","enhancement","2.0-HEAD","---",,
39317,"Apache httpd-2","Runtime Config","bugs","RESOLVED","FIXED","add mapping from .xspf extension to application/xspf+xml","2007-08-27 11:12:52",,"Apache HTTPD Bugs Mailing List","Other",,3,"2006-04-15 00:11:46","other","P2","lucas","Lucas Gonze","normal","2.5-HEAD","---",,"http://xspf.org/xspf-v1#rfc.section.A.1"
39319,"Apache httpd-2","Build","bugs","RESOLVED","FIXED","Building httpd-2.2.0 with Visual Studio 2005","2007-12-21 21:14:38",,"Apache HTTPD Bugs Mailing List","PC",,2,"2006-04-15 06:45:32","Windows XP","P2","timvw","Tim Van Wassenhove","normal","2.2.0","---",,
39321,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","ProxyPass causes segfaults","2006-04-16 14:03:35",,"Apache HTTPD Bugs Mailing List","Other",,3,"2006-04-15 20:23:22","Linux","P2","spam1001","Nick","normal","2.2.0","---",,
39323,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","""If GET is used it will also restrict HEAD requests.""","2006-04-17 07:29:42",,"Apache HTTPD Bugs Mailing List","All",,2,"2006-04-17 13:51:08","All","P2","dilyan.palauzov","&#1044;&#1080;&#1083;&#1103;&#1085; &#1055;&#1072;&#1083;&#1072;&#1091;&#1079;&#1086;&#1074;","normal","2.2.0","---",,
39329,"Apache httpd-2","mod_dbd","bugs","NEEDINFO","---","mod_dbd reconnection and prepared statements","2008-08-07 13:25:15",,"Apache HTTPD Bugs Mailing List","All","PatchAvailable",16,"2006-04-17 23:10:20","All","P2","mkent","Matthew Kent","normal","2.2.0","---",,
39332,"Apache httpd-2","mod_cgid","bugs","RESOLVED","FIXED","mod_cgid does not work with worker MPM on Solaris","2009-01-06 11:22:22",,"Apache HTTPD Bugs Mailing List","All","FixedInTrunk, PatchAvailable",8,"2006-04-18 07:01:50","Solaris","P2","masaoki","Masaoki Kobayashi","major","2.2.0","---",,
39342,"Apache httpd-2","mod_cgi","bugs","CLOSED","INVALID","script with large POST input that doesn't read STDIN hangs for 5 minutes","2006-12-21 19:05:51",,"Apache HTTPD Bugs Mailing List","Other",,6,"2006-04-18 21:29:46","Linux","P2","dougapache",,"normal","2.0.55","---",,
39351,"Apache httpd-2","mod_cache_disk / mod_disk_cache","bugs","RESOLVED","FIXED","Continue early if bucket length is zero","2013-02-02 07:22:17",,"Apache HTTPD Bugs Mailing List","Other","FixedInTrunk, PatchAvailable",3,"2006-04-19 14:39:36","other","P2","davi","Davi Arnaut","trivial","2.5-HEAD","---",,
39353,"Apache httpd-2","Build","bugs","RESOLVED","INVALID","double definition of gen_uri_delims","2006-04-19 11:02:44",,"Apache HTTPD Bugs Mailing List","PC",,2,"2006-04-19 15:25:57","Linux","P2","cate","Giacomo A. Catenazzi","minor","2.0.55","---",,
39366,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","INVALID","Apache don't start when logfile is used by an other process","2006-04-20 08:39:48",,"Apache HTTPD Bugs Mailing List","Other",,2,"2006-04-20 14:29:15","Windows 2000","P2","dietmar.mueller","dietmar müller","minor","2.0.55","---",,
39369,"Apache httpd-2","mod_include","bugs","RESOLVED","FIXED","timefmt config not working in SSI when using INCLUDES output filter and XBitHack On","2014-02-17 13:52:16",,"Apache HTTPD Bugs Mailing List","Other","PatchAvailable",23,"2006-04-20 19:53:05","Linux","P2","hadig","Thomas Hadig","normal","2.2.3","---",,
39370,"Apache httpd-2","mod_ssl","bugs","NEW","---","SSL session will be removed if the client is sending close_notify","2006-04-20 13:43:30",,"Apache HTTPD Bugs Mailing List","Other",,1,"2006-04-20 20:43:30","other","P2","hartmut.keil","keilh","normal","2.0-HEAD","---",,
39372,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Error with Wamp Server","2006-04-21 01:35:15",,"Apache HTTPD Bugs Mailing List","PC","ErrorMessage, FAQ, RFC",2,"2006-04-20 23:13:00","Windows XP","P2","dagobert142","Mark","critical","2.5-HEAD","---",,
39380,"Apache httpd-2","mod_cache_disk / mod_disk_cache","bugs","NEEDINFO","---","mod_disk_cache eats memory, has no LFS support, etc","2013-04-30 16:33:42",,"Apache HTTPD Bugs Mailing List","All","PatchAvailable",33,"2006-04-21 20:49:19","All","P2","nikke","Niklas Edmundsson","normal","2.2.0","---",,
39386,"Apache httpd-2","Other Modules","bugs","RESOLVED","FIXED","mod_dbd merge function needs to merge prepared","2006-08-08 14:53:56",,"Apache HTTPD Bugs Mailing List","Other",,2,"2006-04-23 19:52:42","FreeBSD","P2","brian","Brian J. France","normal","2.2-HEAD","---",,
39401,"Apache httpd-2","mod_cgi","bugs","RESOLVED","DUPLICATE","16-bit CGI COM files not executed properly","2007-12-21 21:06:46",,"Apache HTTPD Bugs Mailing List","PC",,4,"2006-04-25 12:26:43","Windows XP","P2","bugzilla",,"normal","2.0.55","---",,
39403,"Apache httpd-2","Build","bugs","RESOLVED","WORKSFORME","Httpd 2.2 Make Fails with libtool: link: warning: library `/usr/local/apr-httpd//lib/libapr-1.la' was moved.","2006-06-21 02:02:05",,"Apache HTTPD Bugs Mailing List","Other",,2,"2006-04-25 16:18:45","Linux","P5","Ryan.Edwards","Ryan Edwards","blocker","2.2.0","---",,
39405,"Apache httpd-2","mod_log_config","bugs","RESOLVED","DUPLICATE","%>s incorrectly logs status code as 70007","2006-04-25 13:24:04",,"Apache HTTPD Bugs Mailing List","Other",,2,"2006-04-25 19:59:01","Linux","P5","ckeith","Colin Keith","trivial","2.2.0","---",,
39418,"Apache httpd-2","mod_cache","bugs","NEW","---","CacheMaxExpire directive not enforced","2009-12-29 00:26:11",,"Apache HTTPD Bugs Mailing List","PC","PatchAvailable",2,"2006-04-26 20:45:08","Linux","P3","Dick.Snippe","Dick Snippe","normal","2.2.0","---",,
39419,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","ProxyPass proxies requests to incorrect origin server","2007-09-01 10:10:15",,"Apache HTTPD Bugs Mailing List","PC",,5,"2006-04-26 22:00:29","Linux","P4","Dick.Snippe","Dick Snippe","minor","2.2.0","---",,
39420,"Apache httpd-2","mod_filter","bugs","RESOLVED","FIXED","FilterProvider ignores resp prefix.","2006-12-15 13:35:06",,"Apache HTTPD Bugs Mailing List","Other",,4,"2006-04-27 02:01:39","other","P2","apachedotorg","Eric","normal","2.2.0","---",,
39428,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Documentation for building 2.2 under Windows","2007-06-08 11:20:38",,"HTTP Server Documentation List","PC",,2,"2006-04-27 12:08:07","All","P1","rwheeler","Ron Wheeler","major","2.2.0","---",,
39435,"Apache httpd-1.3","mod_proxy","bugs","RESOLVED","INVALID","proxy messing up xml message in https mode.","2006-04-27 20:09:17",,"Apache HTTPD Bugs Mailing List","Other",,3,"2006-04-27 19:56:34","Linux","P2","sid_136","sid","normal","1.3.34","---",,
39440,"Apache httpd-2","Documentation","docs","RESOLVED","INVALID","No real documentation of %u log format string","2007-10-29 14:48:47",,"HTTP Server Documentation List","All",,3,"2006-04-28 02:50:45","All","P2","apache-issues","Dan Harkless","normal","2.5-HEAD","---",,
39442,"Apache httpd-2","All","bugs","RESOLVED","DUPLICATE","More usage of network bandwidth with Apache Proxy Server","2006-05-09 07:15:29",,"Apache HTTPD Bugs Mailing List","Other",,3,"2006-04-28 06:11:01","Linux","P2","saleem","Saleem","major","2.0.50","---",,
39448,"Apache httpd-2","Core","bugs","NEW","---","old-style <directory proxy:*> doesn't give any warnings","2006-04-29 07:51:31",,"Apache HTTPD Bugs Mailing List","PC",,1,"2006-04-29 14:51:31","Linux","P3","jwagner","Joachim Wagner","minor","2.0.53","---",,
39454,"Apache httpd-2","mod_cache","bugs","CLOSED","INVALID","mod_mem_cache is caching 5 times","2006-05-03 08:19:10",,"Apache HTTPD Bugs Mailing List","Sun",,4,"2006-05-01 02:46:47","Solaris","P1","vijay","Vijay Motamarry","critical","2.2.0","---",,
39455,"Apache httpd-2","mod_proxy","bugs","RESOLVED","DUPLICATE","Alltheweb forbidden through apache proxy server","2007-10-08 16:25:21",,"Apache HTTPD Bugs Mailing List","Other",,7,"2006-05-01 05:24:07","other","P2","saleem","Saleem","normal","2.0.50","---",,
39461,"Apache httpd-2","Core","bugs","RESOLVED","WONTFIX","directory indexing with access control doesn't work","2008-02-22 17:26:05",,"Apache HTTPD Bugs Mailing List","Sun",,2,"2006-05-02 06:19:29","Solaris","P2","vinita","Vinita Murugiah","normal","2.0.55","---",,
39464,"Apache httpd-2","Core","bugs","RESOLVED","DUPLICATE","Page corrupted with SSI include over 255 characters on apache 2.2.2","2006-05-02 05:31:05",,"Apache HTTPD Bugs Mailing List","Sun",,3,"2006-05-02 12:16:31","Solaris","P2","dbb","Duncan Brannen","critical","2.2.0","---",,
39469,"Apache httpd-2","Build","bugs","RESOLVED","FIXED","Apache 2.2.2 compilation issue","2006-05-09 12:49:35",,"Apache HTTPD Bugs Mailing List","PC",,4,"2006-05-02 20:27:47","Linux","P2","fraga","D","trivial","2.2-HEAD","---",,
39471,"Apache httpd-2","Build","bugs","RESOLVED","INVALID","Memory leak in rotatelogs.c file (tested by valgrind)","2006-05-03 06:31:05",,"Apache HTTPD Bugs Mailing List","Other",,2,"2006-05-03 12:57:40","Linux","P2","dsail","Deepsantosh Sail","normal","2.5-HEAD","---",,
39474,"Apache httpd-2","Build","bugs","RESOLVED","INVALID","Can not configure httpd 2.2.2 when  ""--with-ssl"" was set","2006-05-05 05:56:57",,"Apache HTTPD Bugs Mailing List","All",,4,"2006-05-03 17:38:32","other","P2","wusasar",,"blocker","2.2.2","---",,
39479,"Apache httpd-2","Build","bugs","RESOLVED","WONTFIX","httpd 2.0.58 build fails with segfault on Solaris 7","2008-02-11 03:51:20",,"Apache HTTPD Bugs Mailing List","Sun",,16,"2006-05-03 20:28:50","Solaris","P2","glenn","Glenn Nielsen","major","2.0.58","---",,
39485,"Apache httpd-2","Core","bugs","RESOLVED","DUPLICATE","Nested file extensions, If file names include .php, the file will be run as x-httpd-php even if the true file extension is other (ex: .txt)","2006-05-07 17:20:56",,"Apache HTTPD Bugs Mailing List","Other",,4,"2006-05-04 18:47:53","Linux","P2","bridgemonkey","Webhead","normal","2.5-HEAD","---",,"http://liboss.westlib.asu.edu/files/blah.php.phps.txt"
39487,"Apache httpd-2","support","bugs","RESOLVED","FIXED","type fixes","2008-08-01 02:31:26",,"Apache HTTPD Bugs Mailing List","Other",,3,"2006-05-04 21:52:12","Linux","P2","pyroneus","Andrew Smith","minor","2.2.0","---",,
39490,"Apache httpd-1.3","core","bugs","RESOLVED","FIXED","Wildcards (*) are ignored in Include directive since 1.3.35","2006-05-15 06:37:33",,"Apache HTTPD Bugs Mailing List","All",,13,"2006-05-05 10:05:46","Linux","P3","schroeter.jan","Jan Schroeter","regression","1.3.34","---",,
39491,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","INVALID","mod_rewrite incorrect with mod_vhost_alias","2006-05-05 05:53:14",,"Apache HTTPD Bugs Mailing List","Other",,4,"2006-05-05 11:57:12","Linux","P2","inkover","Inkover","normal","2.0.54","---",,
39493,"Apache httpd-2","All","bugs","RESOLVED","WORKSFORME","No output on Virtual I386 Server (Virtuozzo)","2006-05-06 08:49:33",,"Apache HTTPD Bugs Mailing List","All",,3,"2006-05-05 14:48:08","Linux","P2","bugzilla",,"normal","2.2.2","---",,
39494,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","httpd does not serve some specifically formatted html  files","2006-05-05 08:42:59",,"Apache HTTPD Bugs Mailing List","All",,6,"2006-05-05 15:04:31","Linux","P2","mike","mike hoolehan","normal","2.2.0","---",,
39495,"Apache httpd-2","All","bugs","RESOLVED","INVALID","The Server_Name that is reported does not reflect the ServerName directive that is defined for the vhost","2006-05-05 10:57:53",,"Apache HTTPD Bugs Mailing List","Other",,3,"2006-05-05 17:41:05","Linux","P2","jameslporter","James Porter","normal","2.0.55","---",,
39498,"Apache httpd-2","Build","bugs","NEW","---","accept_filter in apr assumes if found in sys/socket.h it is loaded","2012-04-18 07:02:51",,"Apache HTTPD Bugs Mailing List","Other",,11,"2006-05-06 03:58:57","FreeBSD","P3","otto.hirr","Otto Hirr","normal","2.2.2","---",,
39499,"Apache httpd-2","mod_proxy","bugs","RESOLVED","DUPLICATE","error reading status line, reverse proxy, broken pipe","2007-07-28 02:37:23",,"Apache HTTPD Bugs Mailing List","All",,13,"2006-05-06 13:18:31","Linux","P2","japs","Jan P. Sorensen","normal","2.2.2","---",,
39500,"Apache httpd-2","Documentation","docs","RESOLVED","WONTFIX","Release dates missing from Apache pages","2006-05-07 10:33:12",,"HTTP Server Documentation List","All",,5,"2006-05-06 14:48:48","All","P2","bc-apache",,"enhancement","2.5-HEAD","---",,
39506,"Apache httpd-1.3","mod_vhost_alias","bugs","RESOLVED","INVALID","mod_Alias and mod_vhost_alias problemes in Apache 1.3.x","2006-05-07 11:25:46",,"Apache HTTPD Bugs Mailing List","PC",,4,"2006-05-07 13:09:28","Linux","P2","pyton51","S","minor","1.3.33","---",,
39513,"Apache httpd-1.3","core","bugs","RESOLVED","DUPLICATE","apache 1.3.35 - *** glibc detected *** double free or corruption (!prev) error on startup","2006-05-10 13:56:03",,"Apache HTTPD Bugs Mailing List","Other",,4,"2006-05-08 16:35:02","other","P2","daviet","David Tseng","normal","HEAD","---",,
39514,"Apache httpd-2","Core","bugs","RESOLVED","WONTFIX","CGI and SSI response cannot be applied byterange filter","2006-05-11 03:37:35",,"Apache HTTPD Bugs Mailing List","PC",,9,"2006-05-08 16:56:35","Linux","P2","hirose31","HIROSE","major","2.0.58","---",,
39515,"Apache httpd-2","Build","bugs","RESOLVED","INVALID","Apache 2.2.2 and PHP 5.1.4 Segmentation fault","2006-07-04 15:38:34",,"Apache HTTPD Bugs Mailing List","Other",,8,"2006-05-08 17:34:24","other","P2","apache.servers","Ionel R","normal","2.2.2","---",,
39516,"Apache httpd-1.3","mod_include","bugs","RESOLVED","FIXED","Nested Include directives fail, 1.3.35 new regression","2006-05-16 13:07:30",,"Apache HTTPD Bugs Mailing List","All",,6,"2006-05-08 18:41:59","FreeBSD","P2","guilleva","Guillermo Vargas","normal","HEAD","---",,
39517,"Apache httpd-2","All","bugs","NEW","---","Corrupt chunked transfer-encoding with Content Negotiation and SSI.","2006-05-08 11:46:45",,"Apache HTTPD Bugs Mailing List","PC",,1,"2006-05-08 18:46:45","Linux","P2","apache-bugzilla","Jens Weibler","normal","2.0.54","---",,
39518,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","Change some ""apr_palloc / memcpy"" to apr_pmemdup","2010-07-31 16:03:39",,"Apache HTTPD Bugs Mailing List","Other","PatchAvailable",7,"2006-05-08 20:41:01","other","P2","christophe.jaillet","Christophe JAILLET","trivial","2.5-HEAD","---",,
