"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed","Priority","Severity","Reporter","URL","Version","Keywords"
44783,"Apache httpd-2","Runtime Config","bugs","RESOLVED","DUPLICATE","Very High memory utilization by Apache rotatelogs","2011-03-06 00:29:55","P1","critical","durgesh.x.yadav",,"2.0.59",
44786,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","translated quickreference.html and directives.html don't contain directives not translated yet","2010-12-28 11:15:36","P3","normal","takashi.asfbugzilla",,"2.5-HEAD",
44789,"Apache httpd-2","mod_ssl","bugs","RESOLVED","WORKSFORME","SSLCertificateChainFile doesn't send intermediate cert anymore","2011-06-09 05:18:33","P2","major","synfinatic",,"2.2.8",
44793,"Apache httpd-2","mod_ssl","bugs","RESOLVED","WONTFIX","logical error with ssl_util_table.c","2008-04-10 13:25:18","P2","normal","overcomeunicom",,"2.0.63",
44798,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Mismatch beetween online documentation and configure --help","2011-10-10 11:42:57","P2","normal","hendrik.schmieder",,"2.2.8","PatchAvailable"
44799,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","FIXED","Allow mod_rewrite Cookie option to set secure and HttpOnly flags","2008-10-15 12:57:41","P4","enhancement","christian",,"2.5-HEAD","FixedInTrunk, PatchAvailable"
44800,"Apache httpd-2","mpm_winnt","bugs","RESOLVED","FIXED","Windows console signals","2008-06-05 12:18:58","P2","normal","Tom.Donovan",,"2.2.8","PatchAvailable"
44803,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","Path info is decoded too soon","2008-06-05 05:50:36","P2","normal","jessh",,"2.2.8","FixedInTrunk, PatchAvailable"
44806,"Apache httpd-2","mod_proxy","bugs","RESOLVED","FIXED","Set the IP address+port used for backend proxy requests.","2008-07-16 00:34:43","P1","enhancement","software+apache-httpd",,"2.5-HEAD","PatchAvailable"
44811,"Apache httpd-2","mod_proxy","bugs","RESOLVED","INVALID","Apache 2.2.4 P flag in rewriterule doesn't work as intended","2008-04-11 16:33:41","P2","normal","murthy64",,"2.2.4",
44813,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","trunk docs should not use mod_access_compat","2010-11-26 22:32:07","P3","minor","takashi.asfbugzilla",,"2.5-HEAD",
44817,"Apache httpd-2","Build","bugs","RESOLVED","FIXED","httpd fails to build with libtool-2.2.*","2008-11-30 08:49:51","P2","normal","Arfrever.FTA",,"2.5-HEAD",
44820,"Apache httpd-2","mod_proxy_balancer","bugs","RESOLVED","INVALID","Documentation for proxy balancer timeout is wrong","2008-04-14 12:31:58","P2","normal","jergendutch",,"2.2.8",
44837,"Apache httpd-2","support","bugs","RESOLVED","INVALID","Apache with Cygwin","2008-05-10 17:15:05","P2","normal","prajaktaq",,"2.5-HEAD",
44838,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","mod_rewrite documentation is not explicit about rewrite context","2011-01-05 17:44:19","P2","normal","nslater",,"2.5-HEAD",
44845,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","htcacheclean page lists -b as option","2008-05-06 00:15:23","P2","trivial","apache-bugzilla","http://httpd.apache.org/docs/2.2/programs/htcacheclean.html","2.2.8",
44846,"Apache httpd-2","mpm_event","bugs","RESOLVED","INVALID","High load accumulates CLOSE_WAITs until server is unusable under Event MPM","2008-04-21 18:04:21","P2","major","justinbeech",,"2.2.8",
44851,"Apache httpd-2","Build","bugs","RESOLVED","DUPLICATE","ApacheBench: Rudamentary PUT and DELETE support","2014-06-07 16:39:39","P2","enhancement","mahlon","http://www.martini.nu/","2.2.9",
44854,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","httpd dumps core on a module using apache_log_request on solaris","2008-04-25 02:49:51","P2","normal","rahul.g.nair",,"2.2.6",
44855,"Apache httpd-2","mod_proxy_balancer","bugs","NEW","---","irregular balancing with sticky-session after re-enabling worker or lbset-changes","2011-10-05 15:48:48","P2","normal","heilmann.marcus",,"2.2-HEAD",
44858,"Apache httpd-2","mod_ssl","bugs","RESOLVED","DUPLICATE","Systematic SSL session renegociation, client cert, Firefox >= 2.0.13","2011-11-22 08:48:18","P2","major","sargastic",,"2.2.8",
44865,"Apache httpd-2","mod_dav","bugs","ASSIGNED","---","mod_dav's lock database becomes consistently corrupt","2012-09-17 09:39:19","P2","normal","oremj",,"2.2.8",
44870,"Apache httpd-2","mpm_prefork","bugs","NEEDINFO","---","process spinning on 100% cpu","2008-04-25 14:10:42","P2","normal","richard_hubbe11",,"2.2.8",
44878,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","VC6 cannot always convert uint64 to float","2008-05-27 15:14:23","P2","normal","Tom.Donovan",,"2.5-HEAD",
44882,"Apache httpd-2","mod_proxy","bugs","RESOLVED","DUPLICATE","Feature Request mod_proxy sockettimeout","2009-10-28 14:17:57","P2","normal","michael.haas",,"2.5-HEAD","PatchAvailable"
44883,"Apache httpd-2","mod_headers","bugs","RESOLVED","WORKSFORME","Header always unset ""Content-Location"" disobeyed when using mod_negotiate trough filters","2009-07-05 14:42:19","P2","major","aleksandersen+issues.apache.org",,"2.2.4",
44890,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","Apache built with kernel 2.6 does not work with 2.4 due to TCP_NODELAY/TCP_CORK check","2008-04-28 07:43:51","P2","normal","brunni",,"2.2.8",
44896,"Apache httpd-2","All","bugs","RESOLVED","INVALID","taking test on TABC To Go and went to blue screen and was told to do a bug report","2008-04-28 15:41:00","P2","normal","bb_magoo21",,"2.5-HEAD",
44901,"Apache httpd-2","Other Modules","bugs","RESOLVED","FIXED","[PATCH] Syntax env=! is unsupported in mod_authz_host (env negation)","2008-07-10 06:39:41","P3","enhancement","roman",,"2.2.8","PatchAvailable"
44905,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","typo in example for using Active Directory with mod_authnz_ldap","2008-05-19 04:16:42","P3","minor","jamie.taylor","http://httpd.apache.org/docs/trunk/mod/mod_authnz_ldap.html","2.5-HEAD",
44907,"Apache httpd-2","mod_ssl","bugs","RESOLVED","WONTFIX","SSL 400 Bad Request with no status and headers","2008-08-06 08:03:11","P2","normal","christian.liesch",,"2.2.8",
44917,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","rotatelogs documentation outdated for ""-l"" option","2010-10-30 14:53:03","P2","minor","brondsem",,"2.5-HEAD",
44922,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","DUPLICATE","RewriteRules in .htaccess erroneously inject PATH_INFO","2008-08-14 02:42:02","P2","normal","budzynowski",,"2.2.8",
44923,"Apache httpd-2","Documentation","docs","NEEDINFO","---","consequences of multiple LDAPTrustedGlobalCert","2010-11-04 15:19:30","P4","minor","covener",,"2.5-HEAD",
44924,"Apache httpd-2","mod_ldap","bugs","NEW","---","allow 'CACERTDIR' in mod_ldap","2008-05-02 07:45:28","P2","enhancement","covener",,"2.5-HEAD",
44925,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","LATER","mod_rewrite external map program runs out of sync after reading response longer 2047 bytes","2008-05-02 13:56:37","P2","normal","matthias.lehr",,"2.0.63",
44931,"Apache httpd-2","support","bugs","RESOLVED","FIXED","Misleading use of ""seconds"" in Apache Bench (instead of ""microseconds"")","2008-05-27 15:14:37","P2","normal","gabriel+apache",,"2.5-HEAD",
44940,"Apache httpd-2","mod_ssl","bugs","NEW","---","Httpd randomly breaks when verifying client certificates","2010-08-27 07:44:25","P2","major","cunningham.c",,"2.2.12",
44948,"Apache httpd-2","Other Modules","bugs","RESOLVED","FIXED","mod_substitute has a memory leak (not a leak)","2009-05-19 10:28:30","P2","normal","karoshi",,"2.2.8",
44952,"Apache httpd-2","mod_proxy","bugs","RESOLVED","INVALID","FIN packets change port with mod_proxy","2008-05-08 13:44:45","P2","normal","scmoseman",,"2.2.3",
44961,"Apache httpd-2","mod_ssl","bugs","RESOLVED","DUPLICATE","SSL session resumption does not properly work with openssl >  0.9.8f","2011-07-15 10:41:19","P2","normal","hartmut.keil",,"2.0-HEAD",
44962,"Apache httpd-2","All","bugs","RESOLVED","INVALID","crash on file_get_contents using localhost url","2008-05-10 04:14:47","P2","normal","abakker",,"2.2.8",
44964,"Apache httpd-2","mod_cgi","bugs","RESOLVED","INVALID","list.pl not recognised as cgi script","2008-05-12 10:30:21","P3","normal","peter",,"2.2.4",
44974,"Apache httpd-2","Build","bugs","RESOLVED","FIXED","mod_request build","2008-06-06 23:50:54","P2","normal","Tom.Donovan",,"2.5-HEAD","PatchAvailable"
44975,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","memory leak with mod_ssl and zlib compression","2014-02-17 13:44:07","P2","normal","dustin.kirkland",,"2.2.8","FAQ"
44979,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","Host header field integer inconsistency","2011-03-26 11:22:31","P5","minor","dabresson",,"2.2.11","FixedInTrunk"
44981,"Apache httpd-2","mod_auth_ldap","bugs","NEW","---","Digital Certificates (CN Based) for Authorization with active directory","2010-02-22 15:28:40","P1","enhancement","durgesh.x.yadav",,"2.0.49",
44995,"Apache httpd-2","Other Modules","bugs","RESOLVED","LATER","Custom HTTP-Error codes get remapped to 500er codes","2014-02-17 13:56:58","P2","enhancement","jan.schulte",,"2.2.8","FixedInTrunk, PatchAvailable"
45008,"Apache httpd-2","mod_proxy_balancer","bugs","RESOLVED","INVALID","Problem with nofailover option","2008-05-16 02:48:18","P2","normal","ktsour",,"2.0-HEAD",
45017,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Undocumented core directive: GprofDir","2010-11-04 12:11:14","P3","normal","takashi.asfbugzilla",,"2.5-HEAD",
45022,"Apache httpd-2","Core","bugs","NEW","---","Processing of escaped glob patterns in ""Include"" directive","2008-05-16 10:41:39","P2","normal","jd",,"2.0.63",
45023,"Apache httpd-2","mod_deflate","bugs","REOPENED","---","DEFLATE preventing 304 NOT MODIFIED response","2015-11-08 22:00:51","P2","regression","noah",,"2.2.8","RFC"
45024,"Apache httpd-2","Build","bugs","RESOLVED","FIXED","ab.c will not compile on VC6","2008-06-05 05:55:21","P2","normal","gls",,"2.5-HEAD","FixedInTrunk, PatchAvailable"
45033,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Missing in the documentation that ProxyPass acquire parameter is in milliseconds","2008-05-19 05:00:13","P2","minor","xanco","http://httpd.apache.org/docs/2.2/mod/mod_proxy.html#proxypass","2.2.8",
45037,"Apache httpd-2","Core","bugs","RESOLVED","WORKSFORME","Include statement in VirtualHost not working within context","2008-05-29 22:13:49","P4","normal","bugzilla",,"2.2.3",
45045,"Apache httpd-2","mod_cache","bugs","RESOLVED","INVALID","mod cache storing/looking for the wrong key","2008-05-21 05:21:51","P2","major","anders",,"2.2.8",
45049,"Apache httpd-2","mod_cache","bugs","REOPENED","---","mod_mem_cache caches partial content when client connection is terminated.","2015-09-01 18:25:11","P2","normal","nick",,"2.2.8","PatchAvailable"
45054,"Apache httpd-2","mod_ssl","bugs","NEW","---","SSLVerifyClient optional_no_ca is broken","2013-11-21 11:22:25","P2","normal","bdauvergne",,"2.5-HEAD","PatchAvailable"
45056,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","Apaache memory oops","2008-05-21 11:30:24","P2","normal","zulcss",,"2.2.8",
45058,"Apache httpd-2","mod_ssl","bugs","NEW","---","Mod_SSL does not set AUTH_TYPE with client certificate authentication","2013-03-18 23:10:00","P2","normal","emmanuel.fuste",,"2.5-HEAD",
45069,"Apache httpd-2","Documentation","docs","RESOLVED","INVALID","perf-tuning.xml AcceptMutex sysvsem description is outdated","2008-05-23 01:29:25","P3","normal","takashi.asfbugzilla","http://httpd.apache.org/docs/trunk/misc/perf-tuning.html","2.5-HEAD",
45076,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","pre_config hooks not called in order","2012-02-04 20:55:27","P2","normal","maxmeneault",,"2.5-HEAD","FixedInTrunk"
45078,"Apache httpd-2","mod_proxy","bugs","NEW","---","mod_proxy stalls when uploading files","2008-05-27 05:23:42","P2","normal","jumper99",,"2.0.63",
45082,"Apache httpd-2","mod_rewrite","bugs","RESOLVED","FIXED","minor wrong error message about RewriteRule flag","2009-05-19 12:23:00","P4","minor","takashi.asfbugzilla",,"2.5-HEAD","ErrorMessage, FixedInTrunk, PatchAvailable"
45084,"Apache httpd-2","support","bugs","RESOLVED","FIXED","failure to check return value of apr_file_trunc","2012-08-17 13:42:23","P3","minor","rxc92",,"2.2.8",
45085,"Apache httpd-2","Core","bugs","RESOLVED","LATER","A potential bug discovered by a static program analysis approach","2008-05-28 13:15:50","P3","normal","rxc92",,"2.2.8",
45099,"Apache httpd-2","support","bugs","RESOLVED","INVALID","Eoor in starting Apache in windows xp system.","2008-06-05 08:19:09","P2","major","sankar.b321",,"2.2.8",
45103,"Apache httpd-2","support","bugs","ASSIGNED","---","apachectl should do config test before reload/restart, according to documentation, but it doesn't","2008-09-02 15:49:10","P2","minor","sf",,"2.5-HEAD",
45107,"Apache httpd-2","mod_ssl","bugs","RESOLVED","FIXED","Client certificate attribute UID not usable in env var SSL_CLIENT_S_DN_UID since wrong NID/OID assigned","2014-02-17 13:58:20","P3","normal","michael",,"2.2.8","RFC"
45110,"Apache httpd-2","mod_unique_id","bugs","RESOLVED","FIXED","make mod_unique_id use a random generator","2012-02-26 16:48:31","P3","enhancement","takashi.asfbugzilla",,"2.5-HEAD","FixedInTrunk, PatchAvailable"
45111,"Apache httpd-2","mod_usertrack","bugs","NEW","---","make mod_usertrack use mod_unique_id if available","2008-06-01 09:20:00","P3","enhancement","takashi.asfbugzilla",,"2.5-HEAD","PatchAvailable"
45116,"Apache httpd-2","Core","bugs","NEW","---","fail to check return value of apr_file_dup2() in /server/log.c","2008-06-05 08:20:43","P2","normal","rxc92",,"2.2.8",
45118,"Apache httpd-2","Core","bugs","RESOLVED","INVALID","Content-Type HTTP header generated twice","2008-06-03 04:19:43","P2","normal","aw",,"2.2.3",
45127,"Apache httpd-2","mod_access","bugs","RESOLVED","WONTFIX","Empty pattern in <***Match """"> directives default to MATCHED","2009-05-26 16:51:29","P2","normal","paul.dodd",,"2.2.8",
45130,"Apache httpd-2","Documentation","docs","RESOLVED","WONTFIX","Add reference for StartCom CA","2008-10-15 18:24:47","P2","normal","eddy_nigg","http://httpd.apache.org/docs/2.2/ssl/ssl_faq.html#realcert","2.5-HEAD",
45137,"Apache httpd-2","Documentation","docs","RESOLVED","FIXED","Clarification of CGI-Handling (ScriptAlias and RFC)","2008-10-15 18:50:42","P2","minor","bugzilla","http://httpd.apache.org/docs/2.2/mod/mod_alias.html#scriptalias","2.5-HEAD",
45139,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Default config file does not take advantage of IfModule statements","2008-06-05 17:13:49","P3","enhancement","thomas.schwanhaeuser",,"2.2.3",
45141,"Apache httpd-2","mod_mime_magic","bugs","RESOLVED","WONTFIX","Office 2007 Files detected as gzip","2009-04-03 18:49:04","P2","normal","m.thomas",,"2.2.0",
45148,"Apache httpd-2","mod_status","bugs","NEW","---","The actual host of the request will be more helpful in mod_status, instead of the server name","2011-07-28 12:58:28","P2","enhancement","nb",,"2.2.8",
45149,"Apache httpd-2","mod_cache","bugs","RESOLVED","FIXED","Provide cache purge as a normal handler usable through a configurable url","2010-10-18 19:15:48","P2","normal","rahul.g.nair",,"2.5-HEAD","PatchAvailable"
45157,"Apache httpd-2","mod_proxy","bugs","RESOLVED","INVALID","mod_proxy create a new socket for each proxied request","2008-06-08 03:42:18","P2","normal","sxie",,"2.2.8",
45158,"Apache httpd-2","mod_proxy_balancer","bugs","RESOLVED","FIXED","mod_proxy_balancer does not extract correctly the session from url","2008-08-18 09:11:13","P2","normal","manuel_carrasco",,"2.2.8",
45160,"Apache httpd-2","Core","bugs","RESOLVED","FIXED","Directory Wildcards for Include Directive","2011-09-15 14:24:50","P2","enhancement","maxcantor",,"2.5-HEAD","FixedInTrunk"
45184,"Apache httpd-2","mod_vhost_alias","bugs","NEW","---","Regular Expression in directive ServerAlias","2008-06-11 04:51:58","P2","enhancement","ivanco",,"2.5-HEAD",
45187,"Apache httpd-2","Core","bugs","NEW","---","Long File name requests gives FORBIDDEN response","2016-01-25 13:25:57","P1","major","romangarciam",,"2.2.4","PatchAvailable"
45192,"Apache httpd-2","mod_log_config","bugs","RESOLVED","FIXED","Logformats with %{???}e can cause Segfaults","2009-12-26 17:00:55","P2","normal","rainer-apache",,"2.2.8",
45193,"Apache httpd-2","All","bugs","RESOLVED","INVALID","Download Size Info","2008-06-12 15:16:09","P2","normal","za_steve",,"2.5-HEAD",
45196,"Apache httpd-2","All","bugs","RESOLVED","FIXED","Apache 2.2.8 segfaults when trying to connect to a LDAP server","2009-05-23 14:37:53","P2","normal","nat",,"2.2.9",
45203,"Apache httpd-2","Win32 MSI Installer","bugs","RESOLVED","FIXED","apache-2.2.9 msi fails with Internal error ( apr_ldap-1.dll )","2009-05-19 10:29:22","P1","normal","steven.hartland",,"2.2.9","FAQ"
45204,"Apache httpd-2","Other Modules","bugs","RESOLVED","INVALID","mod_python throws exception - importer.py returned non-integer","2008-06-14 16:36:11","P2","blocker","mlandis","http://localhost/","2.2.8",
45205,"Apache httpd-2","Other Modules","bugs","RESOLVED","INVALID","mod_python throws exception - importer.py returned non-integer","2008-06-15 02:25:40","P2","blocker","mlandis","http://localhost/","2.2.8",
45211,"Apache httpd-2","Build","bugs","RESOLVED","DUPLICATE","configure says ""WARNING: Unrecognized options:"" against valid options","2008-06-19 19:33:57","P3","normal","takashi.asfbugzilla",,"2.2.9",
45221,"Apache httpd-2","Build","bugs","RESOLVED","FIXED","WARNING: Unrecognized options: for known options","2008-11-07 09:23:19","P2","normal","i.galic",,"2.2.9",
45225,"Apache httpd-2","mod_include","bugs","NEW","---","XBitHack breaks DirectoryIndex + MultiViews content negotiation","2013-04-30 21:41:45","P2","normal","matt",,"2.2.8",
